Column3,Column4,Column7,Column8,Column9,Column10,Column11,Column12,Column14,Column15,Column16
06/05/23,Right hose nozzle inopperable ,NOT-WORK,HYDRANT,REQUEST,REPAIRED,7.,185.26,17.12,73.96,276.34
06/07/23,INSPECT HYDRANT - LEAK AFTER IMPACT ,INSPECT,HYDRANT,NCM,INSPECT,2.,76.06,0.00,0.00,76.06
06/08/23,Potable/Reuse Meter Installation,INSTALL,FLOMETER,REQUEST,INSPECT,2.,67.64,0.00,33.62,101.26
06/08/23,Hydrant Repair #70,INSTALL,FLOMETER,REQUEST,REPAIRED,7.,181.07,58.33,73.96,313.35
06/13/23,INSPECT HYDRANT METER,INSTALL,FLOMETER,REQUEST,INSPECT,2.,67.64,0.00,33.62,101.26
06/15/23,JUMPER METER INSTALL ,INSTALL,FLOMETER,REQUEST,INSPECT,2.,43.22,0.00,23.22,66.44
06/16/23,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,INSPECT,24.,592.62,0.00,0.00,592.62
06/19/23,INSPECT HYDRANT - VEHICLE DAMAGE,NOT-WORK,HYDRANT,HIT-FAIL,REPLACED,55.5,"1,500.89","1,571.81",721.85,"3,794.55"
06/20/23,BOND ACCEPTANCE,INSPECT,HYDRANT,REQUEST,INSPECT,10.,260.17,0.00,105.65,365.82
06/21/23,"Please flow test FH 2-523, Residual from 3-523",PPM,HYDRANT,REQUEST,FLOWTEST,2.,55.64,0.00,0.00,55.64
06/21/23,Replace broken flange and rusted bolts,PPM,HYDRANT,ENVIRON,REPAIRED,6.,148.15,410.16,0.00,558.32
06/22/23,"Please flow test FH 7-435, Residual from FH 8-435",PPM,HYDRANT,REQUEST,FLOWTEST,2.,49.38,0.00,0.00,49.38
06/23/23,Potable/Reuse Meter Installation,INSTALL,FLOMETER,REQUEST,INSPECT,2.,74.08,0.00,33.62,107.70
06/23/23,INSPECT HYDRANT - VEHICLE ACCIDENT,BREAK,HYDRANT,HIT-FAIL,REPLACED,28.5,764.21,"1,754.17",563.37,"3,081.76"
06/27/23,Please flow test FH 5-651,PPM,HYDRANT,REQUEST,FLOWTEST,2.,49.38,0.00,0.00,49.38
06/27/23,Hydrant Repair #23,PPM,HYDRANT,REQUEST,REPAIRED,4.,98.77,138.68,0.00,237.45
06/28/23,Hydrant Repair # 18,NOT-WORK,HYDRANT,REQUEST,REPAIRED,4.,98.77,0.00,0.00,98.77
06/28/23,Fire Hydrant Repair,NOT-WORK,HYDRANT,REQUEST,REPAIRED,0.,0.00,0.00,0.00,0.00
06/30/23,Potable/Reuse Meter Installation,INSPECT,BFPREV,REQUEST,INSPECT,6.,190.17,0.00,0.00,190.17
06/30/23,ILLEGAL CONNECTION,INSTALL,BFPREV,REQUEST,INSPECT,3.,101.46,14.28,33.62,149.35
07/05/23,Please schedule flow test FH 19-455,PPM,HYDRANT,REQUEST,FLOWTEST,2.,55.64,0.00,21.13,76.77
07/06/23,Map# 471,PPM,HYDRANT,PPM,REPAIRED,4.,98.77,0.00,0.00,98.77
07/12/23,"Please flow test FH 5-544, residual from FH 8-544",PPM,HYDRANT,REQUEST,FLOWTEST,2.,49.38,0.00,0.00,49.38
07/12/23,Please flow test FH 16-438/Residual from FH 5-438,PPM,HYDRANT,REQUEST,FLOWTEST,4.,98.77,0.00,0.00,98.77
07/12/23,Please flow test FH 39-526,PPM,HYDRANT,REQUEST,FLOWTEST,2.,49.38,0.00,0.00,49.38
07/12/23,Please flow test FH 37-505,PPM,HYDRANT,REQUEST,FLOWTEST,2.,56.16,0.00,0.00,56.16
07/12/23,Simultaneous flow tests needed  (Please see comments),PPM,HYDRANT,REQUEST,FLOWTEST,13.,346.35,0.00,42.26,388.61
07/12/23,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,INSPECT,10.,250.45,0.00,31.70,282.14
07/12/23,Please schedule simultaneous hyd flow tests; (See comments),PPM,HYDRANT,REQUEST,FLOWTEST,4.5,117.79,0.00,0.00,117.79
07/14/23,Hydrant Repair #52,BREAK,HYDRANT,AGE-FAIL,REPAIRED,4.,103.47,51.86,42.26,197.59
07/14/23,"Please flow test FH 2-544, residual from FH 1-544",PPM,HYDRANT,REQUEST,FLOWTEST,2.,49.38,0.00,0.00,49.38
07/17/23,investigate leaking hydrant,NOT-WORK,HYDRANT,REQUEST,INSPECT,4.,103.47,30.43,42.26,176.16
07/18/23,Hydrant not shutting off,NOT-WORK,HYDRANT,REQUEST,REPAIRED,9.,232.81,49.69,95.09,377.58
07/19/23,PLEASE CLOSE WORK ORDER. CUSTOMER NO LONGER NEED ,INSTALL,FLOMETER,REQUEST,INSPECT,0.,0.00,0.00,0.00,0.00
07/19/23,PLEASE CANCEL WORK ORDER,INSTALL,FLOMETER,REQUEST,INSPECT,0.,0.00,0.00,0.00,0.00
07/24/23,Simultaneous flow test needed. (Please see comments),PPM,HYDRANT,REQUEST,FLOWTEST,0.,0.00,0.00,0.00,0.00
07/26/23,Please flow test FH 19-330/Residual from FH 4-330,INSPECT,HYDRANT,REQUEST,INSPECT,2.,67.02,0.00,21.13,88.15
07/26/23,"Please flow test FH 56-287, residual from FH 57-287",PPM,HYDRANT,REQUEST,FLOWTEST,2.,49.38,0.00,0.00,49.38
08/01/23,"Please flow test FH 30-402, Residual from FH 29-402",PPM,HYDRANT,REQUEST,FLOWTEST,2.,49.38,0.00,0.00,49.38
08/01/23,Please flow test FH 8-628 (This is actually 6-628- (See comments),PPM,HYDRANT,REQUEST,FLOWTEST,4.,99.04,0.00,0.00,99.04
08/01/23,"Please flow test FH 18-453, residual from FH 17-453",PPM,HYDRANT,REQUEST,FLOWTEST,2.,49.38,0.00,0.00,49.38
08/01/23,Please flow test FH 0-474,PPM,HYDRANT,REQUEST,FLOWTEST,3.,77.60,0.00,31.70,109.30
08/01/23,Please schedule simultaneous flow test (See comments),PPM,HYDRANT,REQUEST,FLOWTEST,6.,156.03,0.00,63.39,219.42
08/01/23,"Please flow test FH 20-489, residual from FH 36-489",PPM,HYDRANT,REQUEST,FLOWTEST,2.,51.73,0.00,21.13,72.86
08/01/23,Simultaneous flow test needed (Please see comments),PPM,HYDRANT,REQUEST,FLOWTEST,8.,202.24,0.00,42.26,244.50
08/01/23,Please flow test FH 55-523,PPM,HYDRANT,REQUEST,FLOWTEST,2.,51.73,0.00,21.13,72.86
08/01/23,Please flow test FH 30-523,PPM,HYDRANT,REQUEST,FLOWTEST,2.,55.64,0.00,0.00,55.64
08/01/23,"Please flow test FH 2-349, Residual from FH 10-349",PPM,HYDRANT,REQUEST,FLOWTEST,2.,49.38,0.00,0.00,49.38
08/01/23,"Please flow test FH 26-507, residual from FH 27-507",PPM,HYDRANT,REQUEST,FLOWTEST,4.,97.23,0.00,0.00,97.23
08/01/23,"Please flow test FH 2-384, residual from FH 1-384",PPM,HYDRANT,REQUEST,FLOWTEST,2.,49.38,0.00,0.00,49.38
08/03/23,HYDRANT REPAIR #26,INSPECT,HYDRANT,REQUEST,REPAIRED,6.,158.68,16.49,42.26,217.43
08/09/23,Hydrant Repair #15,PPM,HYDRANT,REQUEST,REPAIRED,7.,173.86,128.50,73.96,376.31
08/14/23,Hydrant repair  #99007,INSPECT,HYDRANT,REQUEST,REPAIRED,4.,101.64,11.90,21.13,134.67
08/14/23,Hydrant Repair #3 ,BREAK,HYDRANT,AGE-FAIL,REPAIRED,2.,50.82,0.00,21.13,71.95
08/16/23,Please flow test FH 7-330,INSPECT,HYDRANT,REQUEST,FLOWTEST,2.,67.02,0.00,0.00,67.02
08/28/23,Please repair FH 15-364,BREAK,HYDRANT,AGE-FAIL,REPAIRED,3.,82.94,0.00,29.56,112.50
08/28/23,Hydrant Repair # 22-364,PPM,HYDRANT,AGE-FAIL,REPAIRED,3.,82.94,0.00,29.56,112.50
09/01/23,Please flow test FH 5-366,INSPECT,HYDRANT,REQUEST,FLOWTEST,2.,49.67,0.00,21.13,70.80
09/01/23,Please flow test FH 0-402,LOW-PRES,HYDRANT,LOWFLOW,FLOWTEST,2.,56.45,0.00,21.13,77.58
09/01/23,Simultaneous flow test needed; please see comments & map,LOW-PRES,HYDRANT,LOWFLOW,FLOWTEST,3.,77.31,0.00,29.56,106.87
09/01/23,"Please flow test FH 1-331, residual from FH 2-331",LOW-PRES,HYDRANT,LOWFLOW,FLOWTEST,2.,50.82,0.00,21.13,71.95
09/05/23,Please flow test FH 59-584/Residual @ FH 57-584,LOW-PRES,HYDRANT,LOWFLOW,FLOWTEST,2.,49.67,0.00,21.13,70.80
09/05/23,Please flow test FH 39-470.residual from FH 38-470,INSPECT,HYDRANT,REQUEST,FLOWTEST,2.,49.67,0.00,21.13,70.80
09/06/23,HYDRANT METER REINSTALL,NOT-WORK,HYDRANT,HIT-FAIL,REPAIRED,7.3,233.31,0.00,129.80,363.11
09/06/23,Hydrant Repair,PPM,HYDRANT,REQUEST,REPAIRED,4.,110.57,19.26,59.12,188.95
09/06/23,Please flow test FH 8-026; Residual from FH 9-026,INSPECT,HYDRANT,REQUEST,FLOWTEST,16.,568.87,0.00,252.90,821.77
09/11/23,Potable/Reuse Meter Installation,INSTALL,FLOMETER,REQUEST,INSPECT,5.,181.77,0.00,57.73,239.50
09/11/23,Hydrant Replacement,BREAK,HYDRANT,REQUEST,REPLACED,42.5,"1,161.44","1,806.27",707.56,"3,675.27"
09/18/23,"Hydrant inoperative, possible broken coupling",NOT-WORK,HYDRANT,MEC-FAIL,REPAIRED,11.,302.48,0.00,29.56,332.04
09/22/23,FH #16 - Fire Hydrant Maint,NOT-WORK,HYDRANT,AGE-FAIL,REPAIRED,8.,221.47,0.00,236.48,457.95
09/22/23,Simultaneous flow tests needed. (please see comments),PPM,HYDRANT,REQUEST,FLOWTEST,12.,319.86,0.00,42.26,362.12
09/27/23,"Please flow test FH 18-435, Residual from FH 22-435",UPGRADE,HYDRANT,REQUEST,FLOWTEST,3.,97.12,0.00,29.56,126.68
09/27/23,Please flow test FH 25-327; Residual from FH 28-327,INSPECT,HYDRANT,REQUEST,FLOWTEST,2.,58.16,0.00,29.56,87.72
09/29/23,Please flow test FH 0-501,LOW-PRES,HYDRANT,LOWFLOW,FLOWTEST,6.5,194.22,0.00,61.26,255.48
10/02/23,Please flow test FH 8-025; Residual from FH 3-025,INSPECT,HYDRANT,REQUEST,FLOWTEST,8.,238.01,0.00,118.24,356.25
10/06/23,"Simultaneous Flow test needed, please see comments.",PPM,HYDRANT,REQUEST,FLOWTEST,9.,255.43,0.00,103.46,358.89
10/10/23,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,REPAIRED,4.,110.57,31.98,59.12,201.67
10/12/23,"Please flow test FH 14-473, Residual from FH 13-473",PPM,HYDRANT,REQUEST,FLOWTEST,3.5,127.73,0.00,29.56,157.29
10/12/23,"Please flow test FH 12-567, Residual from FH 3-567",INSPECT,HYDRANT,REQUEST,FLOWTEST,4.8,156.12,0.00,44.34,200.46
10/12/23,"Please flow test FH 55-492, Residual from FH 33-492",INSPECT,HYDRANT,REQUEST,FLOWTEST,2.5,76.24,0.00,29.56,105.80
10/12/23,Please assign simultaneous flow tests (See comments),LOW-PRES,HYDRANT,REQUEST,FLOWTEST,15.,454.51,0.00,177.36,631.87
10/26/23,Hydrant Repair #11,PPM,HYDRANT,REQUEST,REPLACED,40.5,"1,179.48","1,926.99",709.94,"3,816.40"
10/27/23,"Please flow test FH 6-562, residual from FH 5-562",INSPECT,HYDRANT,REQUEST,FLOWTEST,2.,55.37,0.00,59.12,114.49
10/27/23,"Please flow test FH 7-329, Residual from FH 7-329",PPM,HYDRANT,REQUEST,FLOWTEST,2.,55.28,0.00,0.00,55.28
10/31/23,"Please flow test FH 21-567, residual from 22-567",PPM,HYDRANT,LOWFLOW,FLOWTEST,3.5,117.91,0.00,29.56,147.47
10/31/23,"Please flow test FH 8-521, residual from FH 9-521",LOW-PRES,HYDRANT,REQUEST,FLOWTEST,2.,55.28,0.00,29.56,84.84
11/01/23,Simultaneous flow test needed- Please see comments,PPM,HYDRANT,REQUEST,FLOWTEST,6.,175.35,0.00,0.00,175.35
11/02/23,Please flow test FH 1-686,INSPECT,HYDRANT,REQUEST,FLOWTEST,2.,58.10,0.00,59.12,117.22
11/02/23,Please flow test FH 37-505/Res from HYD 38-505,FLOWPRES,HYDRANT,REQUEST,FLOWTEST,2.,58.62,0.00,29.56,88.18
11/02/23,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",BREAK,HYDRANT,REQUEST,INSPECT,9.5,275.76,0.00,206.92,482.68
11/08/23,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",BREAK,HYDRANT,REQUEST,INSPECT,2.,53.65,0.00,29.56,83.21
11/08/23,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",NOT-WORK,HYDRANT,REQUEST,REPAIRED,5.,134.13,0.00,73.90,208.03
11/08/23,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,INSPECT,3.5,96.89,0.00,51.73,148.62
11/09/23,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",NOT-WORK,HYDRANT,REQUEST,REPAIRED,0.5,14.03,0.00,0.00,14.03
11/13/23,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,REPAIRED,3.,83.71,0.00,29.56,113.27
11/13/23,"Please flow test FH 12-483, read from both 2-1/2"" nozzles- Res.from FH 27-465",FLOWPRES,HYDRANT,REQUEST,FLOWTEST,3.,78.74,0.00,29.56,108.30
11/14/23,"Simultaneous flow test needed, please see comments",FLOWPRES,HYDRANT,REQUEST,FLOWTEST,3.5,95.74,0.00,29.56,125.30
11/14/23,Hydrant Replacement,PPM,HYDRANT,REQUEST,REPLACED,21.,603.83,"1,869.49",414.79,"2,888.10"
11/14/23,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",INSPECT,HYDRANT,REQUEST,INSPECT,2.,53.65,0.00,29.56,83.21
11/14/23,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",INSPECT,HYDRANT,REQUEST,INSPECT,4.,107.31,0.00,59.12,166.43
11/15/23,"Please flow test FH 16-402, residual from FH 15-402",PPM,HYDRANT,REQUEST,FLOWTEST,2.3,63.54,0.00,0.00,63.54
11/15/23,Please flow test FH 99002- 304/Residual from 99003-304,FLOWPRES,HYDRANT,REQUEST,FLOWTEST,5.5,158.61,0.00,44.34,202.95
11/15/23,Please flow test FH 11-507/Residual from FH 1-507,FLOWPRES,HYDRANT,REQUEST,FLOWTEST,2.5,72.17,0.00,29.56,101.73
11/15/23,Please flow test FH 1-503/Residual from FH 2-503,FLOWPRES,HYDRANT,REQUEST,FLOWTEST,4.,117.20,0.00,29.56,146.76
11/16/23,"Please flow test FH 12-470, Res @ FH 13-470",FLOWPRES,HYDRANT,REQUEST,FLOWTEST,4.,117.20,0.00,29.56,146.76
11/16/23,Please flow test FH 8-470/Res from 9-470,FLOWPRES,HYDRANT,REQUEST,FLOWTEST,3.,88.69,0.00,29.56,118.25
11/16/23,Hydrant#9 OOS,NOT-WORK,HYDRANT,AGE-FAIL,REPAIRED,12.,333.92,57.00,177.36,568.28
11/17/23,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,REPAIRED,12.,345.80,55.57,177.36,578.73
11/17/23,"Please flow test FH 4-501, residual from FH 5-501",PPM,HYDRANT,LOWFLOW,FLOWTEST,3.,91.66,0.00,29.56,121.22
11/20/23,"Please flow test FH 32-348, Residual from FH 4-366",FLOWPRES,HYDRANT,REQUEST,FLOWTEST,3.,86.16,0.00,29.56,115.72
11/20/23,INSPECT HYDRANT,INSPECT,HYDRANT,HUMAN-ER,REPAIRED,9.,272.95,0.00,118.24,391.19
11/21/23,Hydrant OOS,NOT-WORK,HYDRANT,AGE-FAIL,REPAIRED,8.,202.09,18.65,0.00,220.74
11/21/23,"Please flow test FH 1-421, residual from FH 11-421",FLOWPRES,HYDRANT,REQUEST,FLOWTEST,3.,76.72,0.00,0.00,76.72
11/29/23,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,REPAIRED,7.,187.79,10.33,103.46,301.58
11/29/23,Hydrant# 23 relocation by contractor,PPM,HYDRANT,REQUEST,INSPECT,4.5,158.70,0.00,90.93,249.63
12/04/23,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,REPAIRED,9.,241.44,32.46,133.02,406.91
12/05/23,"Please flow test FH 1-468, Residual from FH 2-468",PPM,HYDRANT,REQUEST,FLOWTEST,4.,124.70,0.00,0.00,124.70
12/05/23,"Please flow test FH 12-588, residual from FH 7-588",INSPECT,HYDRANT,REQUEST,FLOWTEST,1.,31.33,0.00,29.56,60.89
12/05/23,"Please flow test FH 9-506, Residual from FH 1-505",PPM,HYDRANT,REQUEST,FLOWTEST,2.,55.28,0.00,0.00,55.28
12/05/23,Please flow test FH 11-421/Residual from FH 1-421,EXAMINE,HYDRANT,REQUEST,FLOWTEST,2.,52.83,0.00,29.56,82.39
12/11/23,"Please flow test two 2 1/2"" outlets @ FH 30-402/Res from FH 29-402",FLOWPRES,HYDRANT,REQUEST,FLOWTEST,3.,81.71,0.00,29.56,111.27
12/11/23,Please flow test FH 15-474/Residual from FH 16-474,PPM,HYDRANT,REQUEST,FLOWTEST,2.,53.65,0.00,29.56,83.21
12/11/23,"Please flow test FH 7-474, residual from FH 8-474",FLOWPRES,HYDRANT,LOWFLOW,FLOWTEST,2.,53.65,0.00,29.56,83.21
12/20/23,"Please flow test FH 2-486, residual from FH 1-486",FLOWPRES,HYDRANT,REQUEST,FLOWTEST,4.5,131.27,0.00,0.00,131.27
12/27/23,"Please flow FH 5-329, Residual from FH 30-329",PPM,HYDRANT,REQUEST,INSPECT,2.,51.14,0.00,0.00,51.14
12/27/23,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,INSPECT,35.5,"1,102.21","2,006.93",842.11,"3,951.24"
01/02/24,Please flow test FH 8-329/Residual from FH 7-329,FLOWPRES,HYDRANT,REQUEST,FLOWTEST,2.5,70.17,0.00,29.56,99.73
01/03/24,Please flow test FH 4-366/Residual from FH 2-366,FLOWPRES,HYDRANT,LOWFLOW,FLOWTEST,2.,53.65,0.00,29.56,83.21
01/03/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",UPGRADE,HYDRANT,REQUEST,REPLACED,0.,0.00,0.00,0.00,0.00
01/03/24,Simultaneous flow test needed (Please see comments),FLOWPRES,HYDRANT,REQUEST,FLOWTEST,6.,160.20,0.00,44.34,204.54
01/09/24,"Please flow test FH 15-436, Residual from FH 14-436",FLOWPRES,HYDRANT,LOWFLOW,FLOWTEST,3.,88.69,0.00,29.56,118.25
01/09/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,REPAIRED,7.5,228.57,44.65,103.46,376.67
01/10/24,Please flow test FH 69-523/Residual from FH 68-523,FLOWPRES,HYDRANT,REQUEST,FLOWTEST,4.,116.75,0.00,29.56,146.31
01/11/24,Please flow test FH 37-455/Residual from FH 33-455,FLOWPRES,HYDRANT,REQUEST,FLOWTEST,2.5,69.67,0.00,0.00,69.67
01/11/24,"Please flow test FH 41-401, Residual from FH 21-401",FLOWPRES,HYDRANT,REQUEST,FLOWTEST,2.5,70.17,0.00,29.56,99.73
01/12/24,Please flow test FH 5-329/Residual from FH 6-329,FLOWPRES,HYDRANT,REQUEST,FLOWTEST,2.,53.65,0.00,29.56,83.21
01/16/24,"Please flow test FH 23-557, Residual  from FH 22-557",FLOWPRES,HYDRANT,REQUEST,FLOWTEST,3.,76.23,0.00,0.00,76.23
01/24/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",BREAK,HYDRANT,REQUEST,INSPECT,2.,53.65,0.00,29.56,83.21
01/26/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",BREAK,HYDRANT,REQUEST,INSPECT,2.,53.65,0.00,29.56,83.21
01/26/24,Hydrant leaking - Hyd# 036,NOT-WORK,HYDRANT,REQUEST,REPAIRED,7.,187.79,14.34,103.46,305.59
01/30/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",BREAK,HYDRANT,AGE-FAIL,INSPECT,6.,189.66,834.22,89.29,"1,113.17"
01/30/24,Please flow test FH 7-435 residual from FH 8-435,FLOWPRES,HYDRANT,LOWFLOW,FLOWTEST,2.,53.65,0.00,29.56,83.21
01/31/24,Please flow test hydrant pairing on Infinte Dr (See comments),FLOWPRES,HYDRANT,REQUEST,FLOWTEST,2.,58.62,0.00,0.00,58.62
02/01/24,"Please flow test  2-436, residual from FH 1-436",FLOWPRES,HYDRANT,REQUEST,FLOWTEST,2.,58.62,0.00,0.00,58.62
02/01/24,Please flow test FH 1-436/Residual From FH 35-435,FLOWPRES,HYDRANT,LOWFLOW,FLOWTEST,2.,53.65,0.00,29.56,83.21
02/02/24,"Please flow test FH 4-521, residual from FH 1-521",PPM,HYDRANT,REQUEST,FLOWTEST,3.,81.71,0.00,0.00,81.71
02/05/24,Please flow test FH 15-629,INSPECT,HYDRANT,REQUEST,FLOWTEST,1.5,41.53,0.00,22.17,63.70
02/05/24,Please flow test FH 1-610,INSPECT,HYDRANT,REQUEST,FLOWTEST,2.,55.37,0.00,22.17,77.54
02/06/24,Please flow Hydrants #1 and #2,PPM,HYDRANT,REQUEST,FLOWTEST,12.8,365.26,0.00,88.68,453.94
02/06/24,Please flow Hydrants #13 and 14,FLOWPRES,HYDRANT,REQUEST,FLOWTEST,2.5,70.14,0.00,0.00,70.14
02/13/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,NCM,INSPECT,3.,80.48,0.00,44.34,124.82
02/14/24,Please flow and service Hydrant# 46,PPM,HYDRANT,REQUEST,FLOWTEST,5.,135.36,0.00,59.12,194.48
02/15/24,Please flow and service Hydrant# 45,PPM,HYDRANT,REQUEST,FLOWTEST,2.5,67.68,0.00,29.56,97.24
02/16/24,Hydrant# 5 out of service,NOT-WORK,HYDRANT,MEC-FAIL,REPAIRED,14.,383.05,0.00,236.48,619.53
02/20/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",INSPECT,HYDRANT,REQUEST,INSPECT,0.,0.00,0.00,0.00,0.00
02/22/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,INSPECT,8.,204.58,22.56,0.00,227.14
02/28/24,Please flow test FH 20-528/ residual from FH 19-528,FLOWPRES,HYDRANT,REQUEST,FLOWTEST,2.8,75.92,0.00,0.00,75.92
03/01/24,"Please flow test FH 22-465, Residual from FH 28-465",FLOWPRES,HYDRANT,REQUEST,FLOWTEST,2.,53.65,0.00,29.56,83.21
03/01/24,"Please flow test FH 4-565, Residual from FH 3-565",FLOWPRES,HYDRANT,REQUEST,FLOWTEST,2.3,66.88,0.00,0.00,66.88
03/01/24,Please flow test FH 3-501/Res from FH 2-501,FLOWPRES,HYDRANT,REQUEST,FLOWTEST,3.3,89.97,0.00,29.56,119.53
03/01/24,"Please flow test FH 11-421, resudual from FH 1-421 (See comments)",FLOWPRES,HYDRANT,REQUEST,FLOWTEST,3.3,84.98,0.00,0.00,84.98
03/01/24,Please flow test FH 10-483/Residual from FH 9-483,FLOWPRES,HYDRANT,REQUEST,FLOWTEST,3.5,92.75,0.00,0.00,92.75
03/05/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",VANDALS,HYDRANT,REQUEST,INSPECT,1.,51.71,0.00,16.68,68.39
03/07/24,Water Break/Leak Repair/Investigation,BREAK,HYDRANT,HUMAN-ER,REPAIRED,11.,383.07,0.00,206.92,589.99
03/13/24,Please flow and service hydrant# 44,PPM,HYDRANT,REQUEST,FLOWTEST,4.,104.80,0.00,29.56,134.36
03/29/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,INSPECT,2.,68.95,0.00,31.81,100.76
04/04/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",INSPECT,HYDRANT,REQUEST,REPAIRED,14.5,391.13,93.26,0.00,484.39
04/05/24,Please flow test  FH 33-348/Residual from FH 30-348,FLOWPRES,HYDRANT,REQUEST,FLOWTEST,2.,54.92,0.00,0.00,54.92
04/09/24,Damaged Hydrant,NOT-WORK,HYDRANT,REQUEST,REPAIRED,8.,219.66,0.00,0.00,219.66
04/10/24,"Please flow test FH 11-566, residual from FH 10-566",FLOWPRES,HYDRANT,REQUEST,FLOWTEST,3.5,95.24,0.00,0.00,95.24
04/11/24,Please flow test W FH/Residual from East FH.(Facilities assets),FLOWPRES,HYDRANT,REQUEST,FLOWTEST,2.5,71.44,0.00,0.00,71.44
04/16/24,"Please flow test FH 21-528, residual from FH 22-528",FLOWPRES,HYDRANT,REQUEST,FLOWTEST,5.,137.29,0.00,0.00,137.29
04/22/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",NOT-WORK,HYDRANT,REQUEST,REPAIRED,4.,109.83,23.11,0.00,132.94
04/25/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,ADJUSTED,8.,219.66,0.00,0.00,219.66
04/30/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",LEAK,HYDRANT,REQUEST,INSPECT,2.,83.55,0.00,14.78,98.33
04/30/24,Please flow test FH 2-686/Residual from FH 3-686,PPM,HYDRANT,REQUEST,FLOWTEST,2.,51.14,0.00,0.00,51.14
04/30/24,Please perform flow test @ FH 5-403/Residual from FH 2-384,FLOWPRES,HYDRANT,REQUEST,FLOWTEST,3.5,96.89,0.00,0.00,96.89
04/30/24,Please flow test FH 53-437/Residual from FH 52-437,FLOWPRES,HYDRANT,REQUEST,FLOWTEST,3.5,98.89,0.00,0.00,98.89
04/30/24,Please flow test FH 29-349/Residual from FH 26-349,FLOWPRES,HYDRANT,REQUEST,FLOWTEST,2.5,71.44,0.00,0.00,71.44
04/30/24,Please flow test FH 69-439/Residual from FH 68-439,FLOWPRES,HYDRANT,REQUEST,FLOWTEST,3.5,122.74,0.00,61.37,184.11
04/30/24,Please flow test FH 19-341/Residual from FH 18-341,FLOWPRES,HYDRANT,REQUEST,FLOWTEST,2.8,81.35,0.00,0.00,81.35
04/30/24,"Please flow test FH 14-483, Residual from FH 15-483",FLOWPRES,HYDRANT,REQUEST,FLOWTEST,2.5,71.44,0.00,0.00,71.44
04/30/24,Please flow test FH 9-483/Residual from FH 10-483,FLOWPRES,HYDRANT,REQUEST,FLOWTEST,1.5,45.98,0.00,0.00,45.98
04/30/24,Please flow test FH 1-429/Residual from FH 2-429,FLOWPRES,HYDRANT,REQUEST,FLOWTEST,2.5,85.47,0.00,31.81,117.28
05/01/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",INSPECT,HYDRANT,REQUEST,REPAIRED,35.,"1,061.45","1,845.14",233.30,"3,139.88"
05/01/24,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,FLOMETER,AGE-FAIL,REPLACED,30.,875.63,"1,721.78",522.94,"3,120.35"
